order,Delay,Test.Time,Prolific.ID,Participant.Private.ID,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,answer,original_response,lure_recalled,intrusions
44296,control,AM,,8344819,Chrome 109.0.0.0,1280x800,1280x800,mountain,NA,0,0
44297,control,AM,,8344819,Chrome 109.0.0.0,1280x800,1280x800,slow,NA,0,0
44298,control,AM,,8344819,Chrome 109.0.0.0,1280x800,1280x800,river,NA,0,0
44299,control,AM,,8344819,Chrome 109.0.0.0,1280x800,1280x800,spider,NA,0,0
44300,control,AM,,8344819,Chrome 109.0.0.0,1280x800,1280x800,foot,NA,0,0
44461,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,window,NA,0,1
44462,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,sleep,sleep,1,1
44463,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,doctor,NA,0,1
44464,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,smell,NA,0,1
44465,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,chair,NA,0,1
44466,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,smoke,NA,0,1
44467,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,sweet,NA,0,1
44468,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,rough,NA,0,1
44469,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,needle,NA,0,1
44470,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,rubbish,rubbish,1,1
44471,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,anger,NA,0,1
44472,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,soft,NA,0,1
44473,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,city,NA,0,1
44474,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,cup,cup,1,1
44475,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,cold,NA,0,1
44476,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,mountain,NA,0,1
44477,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,slow,NA,0,1
44478,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,river,NA,0,1
44479,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,spider,NA,0,1
44480,control,AM,,8329142,Chrome 110.0.0.0,1440x900,1440x900,foot,NA,0,1
44641,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,window,NA,0,4
44642,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,sleep,NA,0,4
44643,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,doctor,NA,0,4
44644,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,smell,NA,0,4
44645,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,chair,NA,0,4
44646,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,smoke,NA,0,4
44647,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,sweet,NA,0,4
44648,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,rough,NA,0,4
44649,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,needle,NA,0,4
44650,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,rubbish,NA,0,4
44651,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,anger,NA,0,4
44652,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,soft,NA,0,4
44653,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,city,NA,0,4
44654,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,cup,NA,0,4
44655,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,cold,NA,0,4
44656,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,mountain,mountain,1,4
44657,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,slow,NA,0,4
44658,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,river,NA,0,4
44659,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,spider,NA,0,4
44660,control,AM,,8316990,Firefox 110.0,3440x1440,3440x1440,foot,foot,1,4
44821,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,window,NA,0,19
44822,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,sleep,NA,0,19
44823,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,doctor,NA,0,19
44824,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,smell,NA,0,19
44825,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,chair,NA,0,19
44826,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,smoke,NA,0,19
44827,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,sweet,NA,0,19
44828,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,rough,NA,0,19
44829,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,needle,needle,1,19
44830,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,rubbish,NA,0,19
44831,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,anger,NA,0,19
44832,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,soft,soft,1,19
44833,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,city,city,1,19
44834,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,cup,NA,0,19
44835,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,cold,cold,1,19
44836,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,mountain,NA,0,19
44837,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,slow,slow,1,19
44838,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,river,NA,0,19
44839,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,spider,spider,1,19
44840,control,AM,,8316989,Chrome 111.0.0.0,1366x768,1366x768,foot,NA,0,19
45001,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,window,NA,0,2
45002,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,sleep,NA,0,2
45003,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,doctor,NA,0,2
45004,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,smell,smell,1,2
45005,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,chair,NA,0,2
45006,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,smoke,NA,0,2
45007,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,sweet,NA,0,2
45008,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,rough,NA,0,2
45009,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,needle,NA,0,2
45010,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,rubbish,NA,0,2
45011,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,anger,NA,0,2
45012,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,soft,NA,0,2
45013,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,city,NA,0,2
45014,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,cup,NA,0,2
45015,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,cold,NA,0,2
45016,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,mountain,NA,0,2
45017,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,slow,NA,0,2
45018,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,river,NA,0,2
45019,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,spider,NA,0,2
45020,control,AM,,8316167,Chrome 109.0.0.0,1440x900,1440x900,foot,NA,0,2
45361,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,window,NA,0,8
45362,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,sleep,NA,0,8
45363,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,doctor,NA,0,8
45364,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,smell,NA,0,8
45365,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,chair,NA,0,8
45366,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,smoke,NA,0,8
45367,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,sweet,sweet,1,8
45368,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,rough,NA,0,8
45369,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,needle,NA,0,8
45370,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,rubbish,NA,0,8
45371,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,anger,NA,0,8
45372,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,soft,NA,0,8
45373,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,city,NA,0,8
45374,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,cup,NA,0,8
45375,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,cold,cold,1,8
45376,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,mountain,NA,0,8
45377,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,slow,NA,0,8
45378,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,river,NA,0,8
45379,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,spider,NA,0,8
45380,control,AM,,8306906,Chrome 110.0.0.0,1536x864,1536x864,foot,NA,0,8
45541,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,window,NA,0,0
45542,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,sleep,NA,0,0
45543,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,doctor,NA,0,0
45544,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,smell,NA,0,0
45545,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,chair,chair,1,0
45546,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,smoke,NA,0,0
45547,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,sweet,NA,0,0
45548,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,rough,NA,0,0
45549,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,needle,NA,0,0
45550,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,rubbish,NA,0,0
45551,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,anger,NA,0,0
45552,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,soft,NA,0,0
45553,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,city,NA,0,0
45554,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,cup,NA,0,0
45555,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,cold,NA,0,0
45556,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,mountain,NA,0,0
45557,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,slow,NA,0,0
45558,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,river,river,1,0
45559,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,spider,NA,0,0
45560,control,AM,,8306501,Chrome 110.0.0.0,1920x1080,1920x1080,foot,NA,0,0
45721,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,window,NA,0,3
45722,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,sleep,NA,0,3
45723,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,doctor,NA,0,3
45724,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,smell,smell,1,3
45725,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,chair,NA,0,3
45726,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,smoke,NA,0,3
45727,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,sweet,NA,0,3
45728,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,rough,NA,0,3
45729,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,needle,NA,0,3
45730,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,rubbish,NA,0,3
45731,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,anger,NA,0,3
45732,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,soft,NA,0,3
45733,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,city,NA,0,3
45734,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,cup,NA,0,3
45735,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,cold,NA,0,3
45736,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,mountain,NA,0,3
45737,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,slow,NA,0,3
45738,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,river,NA,0,3
45739,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,spider,NA,0,3
45740,control,AM,,8306234,Chrome 110.0.0.0,1280x720,1280x720,foot,NA,0,3
45901,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,window,window,1,8
45902,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,sleep,NA,0,8
45903,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,doctor,NA,0,8
45904,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,smell,NA,0,8
45905,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,chair,chair,1,8
45906,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,smoke,NA,0,8
45907,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,sweet,NA,0,8
45908,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,rough,NA,0,8
45909,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,needle,NA,0,8
45910,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,rubbish,NA,0,8
45911,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,anger,NA,0,8
45912,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,soft,NA,0,8
45913,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,city,NA,0,8
45914,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,cup,NA,0,8
45915,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,cold,NA,0,8
45916,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,mountain,NA,0,8
45917,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,slow,NA,0,8
45918,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,river,river,1,8
45919,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,spider,NA,0,8
45920,control,AM,,8358246,Chrome 110.0.0.0,1440x900,1440x900,foot,NA,0,8
46081,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,window,NA,0,6
46082,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,sleep,NA,0,6
46083,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,doctor,NA,0,6
46084,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,smell,NA,0,6
46085,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,chair,NA,0,6
46086,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,smoke,NA,0,6
46087,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,sweet,NA,0,6
46088,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,rough,NA,0,6
46089,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,needle,NA,0,6
46090,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,rubbish,NA,0,6
46091,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,anger,NA,0,6
46092,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,soft,NA,0,6
46093,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,city,NA,0,6
46094,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,cup,NA,0,6
46095,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,cold,NA,0,6
46096,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,mountain,mountain,1,6
46097,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,slow,NA,0,6
46098,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,river,NA,0,6
46099,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,spider,NA,0,6
46100,control,AM,,8295753,Chrome 110.0.0.0,1366x768,1366x768,foot,NA,0,6
46261,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,window,NA,0,0
46262,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,sleep,NA,0,0
46263,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,doctor,NA,0,0
46264,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,smell,NA,0,0
46265,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,chair,NA,0,0
46266,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,smoke,smoke,1,0
46267,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,sweet,NA,0,0
46268,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,rough,rough,1,0
46269,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,needle,NA,0,0
46270,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,rubbish,NA,0,0
46271,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,anger,NA,0,0
46272,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,soft,NA,0,0
46273,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,city,NA,0,0
46274,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,cup,NA,0,0
46275,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,cold,cold,1,0
46276,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,mountain,NA,0,0
46277,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,slow,NA,0,0
46278,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,river,NA,0,0
46279,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,spider,NA,0,0
46280,control,AM,,8295289,Chrome 110.0.0.0,1536x864,1536x864,foot,NA,0,0
46441,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,window,NA,0,4
46442,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,sleep,NA,0,4
46443,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,doctor,NA,0,4
46444,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,smell,NA,0,4
46445,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,chair,NA,0,4
46446,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,smoke,NA,0,4
46447,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,sweet,NA,0,4
46448,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,rough,NA,0,4
46449,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,needle,needle,1,4
46450,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,rubbish,NA,0,4
46451,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,anger,NA,0,4
46452,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,soft,NA,0,4
46453,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,city,NA,0,4
46454,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,cup,NA,0,4
46455,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,cold,NA,0,4
46456,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,mountain,NA,0,4
46457,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,slow,NA,0,4
46458,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,river,NA,0,4
46459,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,spider,NA,0,4
46460,control,AM,,8283678,Edge 110.0.1587.57,1536x864,1536x864,foot,NA,0,4
46621,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,window,NA,0,28
46622,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,sleep,sleep,1,28
46623,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,doctor,NA,0,28
46624,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,smell,NA,0,28
46625,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,chair,NA,0,28
46626,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,smoke,NA,0,28
46627,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,sweet,NA,0,28
46628,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,rough,NA,0,28
46629,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,needle,NA,0,28
46630,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,rubbish,rubbish,1,28
46631,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,anger,NA,0,28
46632,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,soft,NA,0,28
46633,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,city,NA,0,28
46634,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,cup,NA,0,28
46635,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,cold,cold,1,28
46636,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,mountain,NA,0,28
46637,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,slow,NA,0,28
46638,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,river,NA,0,28
46639,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,spider,NA,0,28
46640,control,AM,,8283170,Chrome 110.0.0.0,1920x1080,797x475,foot,NA,0,28
46801,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,window,NA,0,2
46802,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,sleep,NA,0,2
46803,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,doctor,NA,0,2
46804,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,smell,NA,0,2
46805,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,chair,NA,0,2
46806,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,smoke,NA,0,2
46807,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,sweet,NA,0,2
46808,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,rough,NA,0,2
46809,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,needle,NA,0,2
46810,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,rubbish,NA,0,2
46811,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,anger,NA,0,2
46812,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,soft,NA,0,2
46813,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,city,NA,0,2
46814,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,cup,NA,0,2
46815,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,cold,NA,0,2
46816,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,mountain,NA,0,2
46817,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,slow,NA,0,2
46818,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,river,river,1,2
46819,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,spider,NA,0,2
46820,control,AM,,8283216,Safari 13.1.1,1280x800,1280x800,foot,NA,0,2
46981,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,window,NA,0,10
46982,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,sleep,NA,0,10
46983,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,doctor,NA,0,10
46984,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,smell,NA,0,10
46985,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,chair,NA,0,10
46986,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,smoke,NA,0,10
46987,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,sweet,NA,0,10
46988,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,rough,NA,0,10
46989,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,needle,NA,0,10
46990,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,rubbish,NA,0,10
46991,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,anger,NA,0,10
46992,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,soft,NA,0,10
46993,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,city,NA,0,10
46994,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,cup,cup,1,10
46995,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,cold,cold,1,10
46996,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,mountain,NA,0,10
46997,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,slow,NA,0,10
46998,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,river,NA,0,10
46999,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,spider,NA,0,10
47000,control,AM,,8283233,Chrome 110.0.0.0,1504x1003,2256x1505,foot,NA,0,10
47161,control,AM,,8283084,Chrome 108.0.0.0,1366x768,1366x768,window,NA,0,2
47162,control,AM,,8283084,Chrome 108.0.0.0,1366x768,1366x768,sleep,NA,0,2
47163,control,AM,,8283084,Chrome 108.0.0.0,1366x768,1366x768,doctor,NA,0,2
47164,control,AM,,8283084,Chrome 108.0.0.0,1366x768,1366x768,smell,NA,0,2
47165,control,AM,,8283084,Chrome 108.0.0.0,1366x768,1366x768,chair,NA,0,2
47166,control,AM,,8283084,Chrome 108.0.0.0,1366x768,1366x768,smoke,NA,0,2
47167,control,AM,,8283084,Chrome 108.0.0.0,1366x768,1366x768,sweet,NA,0,2
47168,control,AM,,8283084,Chrome 108.0.0.0,1366x768,1366x768,rough,NA,0,2
47169,control,AM,,8283084,Chrome 108.0.0.0,1366x768,1366x768,needle,NA,0,2
47170,control,AM,,8283084,Chrome 108.0.0.0,1366x768,1366x768,rubbish,NA,0,2
47171,control,AM,,8283084,Chrome 108.0.0.0,1366x768,1366x768,anger,NA,0,2
47172,control,AM,,8283084,Chrome 108.0.0.0,1366x768,1366x768,soft,NA,0,2
47173,control,AM,,8283084,Chrome 108.0.0.0,1366x768,1366x768,city,NA,0,2
47174,control,AM,,8283084,Chrome 108.0.0.0,1366x768,1366x768,cup,NA,0,2
47175,control,AM,,8283084,Chrome 108.0.0.0,1366x768,1366x768,cold,cold,1,2
